object_id,galaxy_class,bar_class,edge_on_class,image_local_path
-612445686464552178,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG612445686464552178_gz_arcsinh_vis_y.jpg
2743135629669863542,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159779_2743135629669863542_gz_arcsinh_vis_y.jpg
-564309148497652369,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019586_NEG564309148497652369_gz_arcsinh_vis_y.jpg
-524764553282413726,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044184_NEG524764553282413726_gz_arcsinh_vis_y.jpg
-611062217488570734,E,No Bar,Edge-On,./Galaxy_cutouts/102020535_NEG611062217488570734_gz_arcsinh_vis_y.jpg
-519140421284867827,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG519140421284867827_gz_arcsinh_vis_y.jpg
2670678485663397259,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159484_2670678485663397259_gz_arcsinh_vis_y.jpg
-615028452461010761,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023476_NEG615028452461010761_gz_arcsinh_vis_y.jpg
-604110656489525100,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020534_NEG604110656489525100_gz_arcsinh_vis_y.jpg
2669689679658417279,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159189_2669689679658417279_gz_arcsinh_vis_y.jpg
-544046446268841974,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045469_NEG544046446268841974_gz_arcsinh_vis_y.jpg
-602070401482132838,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021495_NEG602070401482132838_gz_arcsinh_vis_y.jpg
-566071717480695896,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021490_NEG566071717480695896_gz_arcsinh_vis_y.jpg
-616040980478053632,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021497_NEG616040980478053632_gz_arcsinh_vis_y.jpg
2650988866655265779,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158887_2650988866655265779_gz_arcsinh_vis_y.jpg
-654452936482295276,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021502_NEG654452936482295276_gz_arcsinh_vis_y.jpg
-564895910479053486,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021490_NEG564895910479053486_gz_arcsinh_vis_y.jpg
2665019016652461453,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158582_2665019016652461453_gz_arcsinh_vis_y.jpg
2659392872651186529,E,No Bar,Edge-On,./Galaxy_cutouts/102158582_2659392872651186529_gz_arcsinh_vis_y.jpg
-565183822490898866,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020529_NEG565183822490898866_gz_arcsinh_vis_y.jpg
-633940757496597442,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG633940757496597442_gz_arcsinh_vis_y.jpg
2688542277635057750,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2688542277635057750_gz_arcsinh_vis_y.jpg
-577261771507266552,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019124_NEG577261771507266552_gz_arcsinh_vis_y.jpg
-619601621470622875,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG619601621470622875_gz_arcsinh_vis_y.jpg
-575743598506298283,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019124_NEG575743598506298283_gz_arcsinh_vis_y.jpg
2723799426665615089,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159489_2723799426665615089_gz_arcsinh_vis_y.jpg
-570916052486199848,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021008_NEG570916052486199848_gz_arcsinh_vis_y.jpg
-522372532282824570,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG522372532282824570_gz_arcsinh_vis_y.jpg
-644165250476110773,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021989_NEG644165250476110773_gz_arcsinh_vis_y.jpg
2692498334634780080,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2692498334634780080_gz_arcsinh_vis_y.jpg
2671582590662570380,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159484_2671582590662570380_gz_arcsinh_vis_y.jpg
-652678585483189389,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021019_NEG652678585483189389_gz_arcsinh_vis_y.jpg
-610105152506495857,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019128_NEG610105152506495857_gz_arcsinh_vis_y.jpg
2661929149639619621,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157953_2661929149639619621_gz_arcsinh_vis_y.jpg
-579151240484019965,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021010_NEG579151240484019965_gz_arcsinh_vis_y.jpg
2696861593652746251,E,No Bar,Edge-On,./Galaxy_cutouts/102158891_2696861593652746251_gz_arcsinh_vis_y.jpg
2656866352636293278,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157629_2656866352636293278_gz_arcsinh_vis_y.jpg
2664156811639471275,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157953_2664156811639471275_gz_arcsinh_vis_y.jpg
-546014341273310588,E,No Bar,Edge-On,./Galaxy_cutouts/102044827_NEG546014341273310588_gz_arcsinh_vis_y.jpg
2728365117684740360,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160610_2728365117684740360_gz_arcsinh_vis_y.jpg
-646826605455185502,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023986_NEG646826605455185502_gz_arcsinh_vis_y.jpg
2734134086664300017,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159489_2734134086664300017_gz_arcsinh_vis_y.jpg
2689758821659379731,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159191_2689758821659379731_gz_arcsinh_vis_y.jpg
-615161008469714700,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG615161008469714700_gz_arcsinh_vis_y.jpg
-627368908467948548,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022479_NEG627368908467948548_gz_arcsinh_vis_y.jpg
-612101863477502850,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021497_NEG612101863477502850_gz_arcsinh_vis_y.jpg
2675627355642788628,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158272_2675627355642788628_gz_arcsinh_vis_y.jpg
2642765961673519667,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160055_2642765961673519667_gz_arcsinh_vis_y.jpg
-539515310273283959,E,No Bar,Edge-On,./Galaxy_cutouts/102044826_NEG539515310273283959_gz_arcsinh_vis_y.jpg
-522463007280030263,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044184_NEG522463007280030263_gz_arcsinh_vis_y.jpg
-635349126472622728,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021988_NEG635349126472622728_gz_arcsinh_vis_y.jpg
-660474865470377112,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022484_NEG660474865470377112_gz_arcsinh_vis_y.jpg
-566414972496053665,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG566414972496053665_gz_arcsinh_vis_y.jpg
2732182238678051321,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160339_2732182238678051321_gz_arcsinh_vis_y.jpg
-531026552283868538,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043549_NEG531026552283868538_gz_arcsinh_vis_y.jpg
-597305759491779308,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG597305759491779308_gz_arcsinh_vis_y.jpg
-547305258292306691,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042918_NEG547305258292306691_gz_arcsinh_vis_y.jpg
2684481982639952285,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157955_2684481982639952285_gz_arcsinh_vis_y.jpg
2712919438639273370,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157957_2712919438639273370_gz_arcsinh_vis_y.jpg
-582092509487081507,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021010_NEG582092509487081507_gz_arcsinh_vis_y.jpg
-627448294494118544,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020063_NEG627448294494118544_gz_arcsinh_vis_y.jpg
-513734441271444154,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045464_NEG513734441271444154_gz_arcsinh_vis_y.jpg
-621162039498971275,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019594_NEG621162039498971275_gz_arcsinh_vis_y.jpg
-631012832495995291,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG631012832495995291_gz_arcsinh_vis_y.jpg
-611993085488848208,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020535_NEG611993085488848208_gz_arcsinh_vis_y.jpg
-569705073481728183,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021491_NEG569705073481728183_gz_arcsinh_vis_y.jpg
2707850020684476704,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160609_2707850020684476704_gz_arcsinh_vis_y.jpg
-529887890284992601,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043549_NEG529887890284992601_gz_arcsinh_vis_y.jpg
2655215529643285852,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158270_2655215529643285852_gz_arcsinh_vis_y.jpg
2663733565657065111,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158888_2663733565657065111_gz_arcsinh_vis_y.jpg
-650944699461451752,E,No Bar,Edge-On,./Galaxy_cutouts/102023481_NEG650944699461451752_gz_arcsinh_vis_y.jpg
-587403311472679278,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG587403311472679278_gz_arcsinh_vis_y.jpg
-623873131468063050,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022479_NEG623873131468063050_gz_arcsinh_vis_y.jpg
-633968186453709952,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023985_NEG633968186453709952_gz_arcsinh_vis_y.jpg
-562564624494422335,E,No Bar,Edge-On,./Galaxy_cutouts/102020055_NEG562564624494422335_gz_arcsinh_vis_y.jpg
-537916619282337662,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044186_NEG537916619282337662_gz_arcsinh_vis_y.jpg
-643439008471790458,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022482_NEG643439008471790458_gz_arcsinh_vis_y.jpg
2642884160646243543,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158269_2642884160646243543_gz_arcsinh_vis_y.jpg
-652123378480047613,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021502_NEG652123378480047613_gz_arcsinh_vis_y.jpg
-625491140482568245,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021016_NEG625491140482568245_gz_arcsinh_vis_y.jpg
2648334227666117116,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159482_2648334227666117116_gz_arcsinh_vis_y.jpg
2753642130667432533,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159491_2753642130667432533_gz_arcsinh_vis_y.jpg
2676594179668442439,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159773_2676594179668442439_gz_arcsinh_vis_y.jpg
-605508357467911237,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022476_NEG605508357467911237_gz_arcsinh_vis_y.jpg
-553850192488760850,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020527_NEG553850192488760850_gz_arcsinh_vis_y.jpg
2669418712666528260,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159484_2669418712666528260_gz_arcsinh_vis_y.jpg
-534051476258924638,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046761_NEG534051476258924638_gz_arcsinh_vis_y.jpg
-580208270477601865,E,No Bar,Edge-On,./Galaxy_cutouts/102021492_NEG580208270477601865_gz_arcsinh_vis_y.jpg
2688395824665903288,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159486_2688395824665903288_gz_arcsinh_vis_y.jpg
-568486274501068075,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019587_NEG568486274501068075_gz_arcsinh_vis_y.jpg
-605501535481233143,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021496_NEG605501535481233143_gz_arcsinh_vis_y.jpg
-618385709491232375,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020536_NEG618385709491232375_gz_arcsinh_vis_y.jpg
-575017898497679204,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019588_NEG575017898497679204_gz_arcsinh_vis_y.jpg
2739643702645091661,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158277_2739643702645091661_gz_arcsinh_vis_y.jpg
-642920453480110763,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021501_NEG642920453480110763_gz_arcsinh_vis_y.jpg
-543990446292271483,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042918_NEG543990446292271483_gz_arcsinh_vis_y.jpg
2718580817643960473,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158275_2718580817643960473_gz_arcsinh_vis_y.jpg
-633445773458379156,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023479_NEG633445773458379156_gz_arcsinh_vis_y.jpg
-568527968476812263,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021979_NEG568527968476812263_gz_arcsinh_vis_y.jpg
2672204766644955857,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2672204766644955857_gz_arcsinh_vis_y.jpg
-544594476283043179,E,No Bar,Edge-On,./Galaxy_cutouts/102043551_NEG544594476283043179_gz_arcsinh_vis_y.jpg
-589271073476091398,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG589271073476091398_gz_arcsinh_vis_y.jpg
2663253685641561886,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157953_2663253685641561886_gz_arcsinh_vis_y.jpg
2657542857666717769,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159483_2657542857666717769_gz_arcsinh_vis_y.jpg
2649598180650942434,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158581_2649598180650942434_gz_arcsinh_vis_y.jpg
-577675017477038449,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021980_NEG577675017477038449_gz_arcsinh_vis_y.jpg
-632963747492763123,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG632963747492763123_gz_arcsinh_vis_y.jpg
-581723477504486405,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019125_NEG581723477504486405_gz_arcsinh_vis_y.jpg
2672267948634742402,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157631_2672267948634742402_gz_arcsinh_vis_y.jpg
-582284673505912243,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019125_NEG582284673505912243_gz_arcsinh_vis_y.jpg
2711922294656747491,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158892_2711922294656747491_gz_arcsinh_vis_y.jpg
2677594482654650019,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158889_2677594482654650019_gz_arcsinh_vis_y.jpg
-669085321475942857,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021992_NEG669085321475942857_gz_arcsinh_vis_y.jpg
-596610023472357093,E,No Bar,Edge-On,./Galaxy_cutouts/102022475_NEG596610023472357093_gz_arcsinh_vis_y.jpg
-545726788285652972,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG545726788285652972_gz_arcsinh_vis_y.jpg
-622444732480009235,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG622444732480009235_gz_arcsinh_vis_y.jpg
2703339747668639689,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159776_2703339747668639689_gz_arcsinh_vis_y.jpg
2703426349650720094,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158586_2703426349650720094_gz_arcsinh_vis_y.jpg
2717939174659859755,E,No Bar,Edge-On,./Galaxy_cutouts/102159193_2717939174659859755_gz_arcsinh_vis_y.jpg
2640864804652374288,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158580_2640864804652374288_gz_arcsinh_vis_y.jpg
-514742004278767069,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG514742004278767069_gz_arcsinh_vis_y.jpg
-634112270460423964,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023479_NEG634112270460423964_gz_arcsinh_vis_y.jpg
-509998626278667347,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044181_NEG509998626278667347_gz_arcsinh_vis_y.jpg
-595396085483002350,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021012_NEG595396085483002350_gz_arcsinh_vis_y.jpg
-587971723482894390,E,No Bar,Edge-On,./Galaxy_cutouts/102021011_NEG587971723482894390_gz_arcsinh_vis_y.jpg
-523885869290296401,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042914_NEG523885869290296401_gz_arcsinh_vis_y.jpg
-515604215271830693,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045464_NEG515604215271830693_gz_arcsinh_vis_y.jpg
-589574339469752144,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022474_NEG589574339469752144_gz_arcsinh_vis_y.jpg
-580355994475749016,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021980_NEG580355994475749016_gz_arcsinh_vis_y.jpg
-641343350458585320,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023480_NEG641343350458585320_gz_arcsinh_vis_y.jpg
-619631026469786445,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG619631026469786445_gz_arcsinh_vis_y.jpg
-542578840264260144,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046115_NEG542578840264260144_gz_arcsinh_vis_y.jpg
-532868844295392125,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042285_NEG532868844295392125_gz_arcsinh_vis_y.jpg
2688802729687108787,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160607_2688802729687108787_gz_arcsinh_vis_y.jpg
2659995248639479922,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157952_2659995248639479922_gz_arcsinh_vis_y.jpg
-602436231499153865,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019591_NEG602436231499153865_gz_arcsinh_vis_y.jpg
-513347197282374903,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG513347197282374903_gz_arcsinh_vis_y.jpg
-630844965456369381,E,Bar,Not Edge-On,./Galaxy_cutouts/102023984_NEG630844965456369381_gz_arcsinh_vis_y.jpg
-658639557490163752,E,Bar,Not Edge-On,./Galaxy_cutouts/102020541_NEG658639557490163752_gz_arcsinh_vis_y.jpg
2666510639670856382,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159773_2666510639670856382_gz_arcsinh_vis_y.jpg
-586863840502699900,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019125_NEG586863840502699900_gz_arcsinh_vis_y.jpg
-669015181479016630,E,No Bar,Edge-On,./Galaxy_cutouts/102021504_NEG669015181479016630_gz_arcsinh_vis_y.jpg
-525270479300096909,E,No Bar,Not Edge-On,./Galaxy_cutouts/102041656_NEG525270479300096909_gz_arcsinh_vis_y.jpg
-636402757456307632,E,No Bar,Edge-On,./Galaxy_cutouts/102023985_NEG636402757456307632_gz_arcsinh_vis_y.jpg
2636922333661774152,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159187_2636922333661774152_gz_arcsinh_vis_y.jpg
-655689987485725092,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021020_NEG655689987485725092_gz_arcsinh_vis_y.jpg
-655056327462771886,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG655056327462771886_gz_arcsinh_vis_y.jpg
-615427300492539112,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG615427300492539112_gz_arcsinh_vis_y.jpg
-600897055495823533,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020060_NEG600897055495823533_gz_arcsinh_vis_y.jpg
2724665867656542114,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158893_2724665867656542114_gz_arcsinh_vis_y.jpg
-630679624496124276,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG630679624496124276_gz_arcsinh_vis_y.jpg
2712710231637978583,E,No Bar,Edge-On,./Galaxy_cutouts/102157957_2712710231637978583_gz_arcsinh_vis_y.jpg
-663690275466196039,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022981_NEG663690275466196039_gz_arcsinh_vis_y.jpg
-523177166293006003,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042284_NEG523177166293006003_gz_arcsinh_vis_y.jpg
-613533596492829639,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG613533596492829639_gz_arcsinh_vis_y.jpg
-616700809502450276,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019593_NEG616700809502450276_gz_arcsinh_vis_y.jpg
-597401601471964964,E,No Bar,Edge-On,./Galaxy_cutouts/102022475_NEG597401601471964964_gz_arcsinh_vis_y.jpg
-620838295479165810,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG620838295479165810_gz_arcsinh_vis_y.jpg
-575177127506906812,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019124_NEG575177127506906812_gz_arcsinh_vis_y.jpg
-570511602488746498,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020530_NEG570511602488746498_gz_arcsinh_vis_y.jpg
-517152502282205567,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044183_NEG517152502282205567_gz_arcsinh_vis_y.jpg
-582023615482326852,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021493_NEG582023615482326852_gz_arcsinh_vis_y.jpg
2755152507655879079,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2755152507655879079_gz_arcsinh_vis_y.jpg
-634266162480417896,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021500_NEG634266162480417896_gz_arcsinh_vis_y.jpg
2713272730636976456,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157634_2713272730636976456_gz_arcsinh_vis_y.jpg
-655099494459295721,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023482_NEG655099494459295721_gz_arcsinh_vis_y.jpg
2691234489669000336,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159775_2691234489669000336_gz_arcsinh_vis_y.jpg
-597057471466911511,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022972_NEG597057471466911511_gz_arcsinh_vis_y.jpg
-627808447470005875,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022479_NEG627808447470005875_gz_arcsinh_vis_y.jpg
-521019010268360463,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045465_NEG521019010268360463_gz_arcsinh_vis_y.jpg
-520190162272861388,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044823_NEG520190162272861388_gz_arcsinh_vis_y.jpg
-522835018282902268,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG522835018282902268_gz_arcsinh_vis_y.jpg
2659954456662016563,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159189_2659954456662016563_gz_arcsinh_vis_y.jpg
2692198172654651658,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158891_2692198172654651658_gz_arcsinh_vis_y.jpg
-624358409480550525,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG624358409480550525_gz_arcsinh_vis_y.jpg
2698674018651143909,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158585_2698674018651143909_gz_arcsinh_vis_y.jpg
2729531320645411209,E,No Bar,Edge-On,./Galaxy_cutouts/102158276_2729531320645411209_gz_arcsinh_vis_y.jpg
-608436212491301275,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020535_NEG608436212491301275_gz_arcsinh_vis_y.jpg
-663288158479556949,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021504_NEG663288158479556949_gz_arcsinh_vis_y.jpg
-595459735489954226,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG595459735489954226_gz_arcsinh_vis_y.jpg
-587489863482075188,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021493_NEG587489863482075188_gz_arcsinh_vis_y.jpg
-565600264493278070,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG565600264493278070_gz_arcsinh_vis_y.jpg
2690843251644466099,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158273_2690843251644466099_gz_arcsinh_vis_y.jpg
-520734259270360063,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045465_NEG520734259270360063_gz_arcsinh_vis_y.jpg
-654510016474908962,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021990_NEG654510016474908962_gz_arcsinh_vis_y.jpg
-622306411495990012,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020063_NEG622306411495990012_gz_arcsinh_vis_y.jpg
2667141167647378436,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2667141167647378436_gz_arcsinh_vis_y.jpg
2727211540670707911,E,No Bar,Edge-On,./Galaxy_cutouts/102159777_2727211540670707911_gz_arcsinh_vis_y.jpg
-575146330484412436,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021009_NEG575146330484412436_gz_arcsinh_vis_y.jpg
-574156413491622285,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020530_NEG574156413491622285_gz_arcsinh_vis_y.jpg
-629786797472347494,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022480_NEG629786797472347494_gz_arcsinh_vis_y.jpg
2693914111667595412,E,No Bar,Edge-On,./Galaxy_cutouts/102159775_2693914111667595412_gz_arcsinh_vis_y.jpg
-563891838496269562,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG563891838496269562_gz_arcsinh_vis_y.jpg
-587238422473600510,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG587238422473600510_gz_arcsinh_vis_y.jpg
-567463347497268947,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG567463347497268947_gz_arcsinh_vis_y.jpg
-593016428502284137,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019590_NEG593016428502284137_gz_arcsinh_vis_y.jpg
2656972637678470111,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160333_2656972637678470111_gz_arcsinh_vis_y.jpg
-540914973295180292,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042287_NEG540914973295180292_gz_arcsinh_vis_y.jpg
-599304728474563617,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG599304728474563617_gz_arcsinh_vis_y.jpg
